slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
22,42.5208,42.5208,0,0.0,45.0,0.0,0.849022706364,224.163482666,0.974623837678,24.22908333333333,0.0,0.0,0.0,2.5756000165,2.5756000165
23,35.5522666667,35.5522666667,0,0.0,46.0,0.0,0.85027816187,225.453796387,0.980233897334,21.78408333333333,0.0,0.0,0.0,1.93618384939,1.93618384939
24,33.1708666667,33.1708666667,0,0.0,46.0,0.0,0.85027816187,225.418731689,0.980081442128,21.78408333333333,0.0,0.0,0.0,1.80649230926,1.80649230926
25,32.2622,32.2622,0,0.0,48.0,0.0,0.844884957456,225.654693604,0.981107363494,20.744083333333332,0.0,0.0,0.0,1.67312441329,1.67312441329
26,33.8890666667,33.8890666667,0,0.0,48.0,0.0,0.844884957456,225.777404785,0.98164089037,20.744083333333332,0.0,0.0,0.0,1.75749405756,1.75749405756
27,27.8908666667,27.8908666667,0,0.0,50.0,0.0,0.844181949096,225.663574219,0.981145974864,19.109083333333334,0.0,0.0,0.0,1.33242223843,1.33242223843
28,28.541,28.541,0,0.0,50.0,0.0,0.844181949096,226.948318481,0.986731819485,19.109083333333334,0.0,0.0,0.0,1.36348086854,1.36348086854
29,32.2814,32.2814,0,0.0,53.0,0.0,0.844712469907,226.665542603,0.985502359141,18.984083333333334,0.0,0.0,0.0,1.53208196929,1.53208196929
30,31.0918,31.0918,0,0.0,54.0,0.0,0.845774432331,227.047729492,0.98716404127,18.984083333333334,0.0,0.0,0.0,1.47562330546,1.47562330546
31,27.8285333333,27.8285333333,0,0.0,55.0,0.0,0.846069538069,227.083328247,0.987318818466,18.879083333333334,0.0,0.0,0.0,1.31344299961,1.31344299961
32,29.8101333333,29.8101333333,0,0.0,55.0,0.0,0.846069538069,226.881820679,0.986442698603,18.879083333333334,0.0,0.0,0.0,1.40696997844,1.40696997844
33,25.9890666667,25.9890666667,0,0.0,55.0,0.0,0.846069538069,227.360076904,0.988522073497,17.279083333333332,0.0,0.0,0.0,1.12266812172,1.12266812172
34,26.9479333333,26.9479333333,0,0.0,55.0,0.0,0.846069538069,227.22567749,0.987937728218,17.279083333333332,0.0,0.0,0.0,1.16408896432,1.16408896432
35,33.5123333333,33.5123333333,0,0.0,55.0,0.0,0.846069538069,226.115615845,0.983111373238,17.164083333333334,0.0,0.0,0.0,1.43802120507,1.43802120507
36,31.246,31.246,0,0.0,55.0,0.0,0.846069538069,226.006256104,0.982635896102,17.164083333333334,0.0,0.0,0.0,1.34077236958,1.34077236958
37,27.8632666667,27.8632666667,0,0.0,55.0,0.0,0.846069538069,225.198425293,0.97912358823,16.994083333333332,0.0,0.0,0.0,1.18377668918,1.18377668918
38,26.0866666667,26.0866666667,0,0.0,55.0,0.0,0.846069538069,226.459579468,0.984606867251,16.994083333333332,0.0,0.0,0.0,1.10829746806,1.10829746806
39,25.2308,25.2308,0,0.0,55.0,0.0,0.846069538069,226.595291138,0.98519691799,16.394083333333334,0.0,0.0,0.0,1.03408959442,1.03408959442
40,18.558,18.558,0,0.0,55.0,0.0,0.846069538069,227.510452271,0.989175879437,16.394083333333334,0.0,0.0,0.0,0.76060349625,0.76060349625
41,17.2145333333,13.5145333333,0,3.7,55.0,0.0,0.846590901705,227.566574097,0.989419887377,15.979083333333335,0.147806520833,0.0,0.147806520833,0.539874635861,0.687681156694
42,16.3010666667,12.6010666667,0,3.7,55.0,0.0,0.847112265341,227.134460449,0.987541132388,15.979083333333335,0.147806520833,0.0,0.147806520833,0.503383735889,0.651190256722
43,25.9572272582,10.8620666667,0,15.0951605915,55.0,0.0,0.849239310697,225.6065979,0.980898251741,15.264083333333334,0.576034472996,0.0,0.576034472996,0.414498726931,0.990533199927
44,31.8882968378,10.582,0,21.3062968378,55.0,0.0,0.852241561616,221.873443604,0.964667146102,15.264083333333334,0.813052726143,0.0,0.813052726143,0.403811324583,1.21686405073
45,56.724581926,4.60126666667,0,52.1233152593,55.0,0.0,0.859586210584,221.941482544,0.964962967582,15.204083333333333,1.98121807203,0.0,1.98121807203,0.174895104597,2.15611317663
46,64.792465345,8.32673333333,0,56.4657320117,55.0,0.0,0.867542745549,221.010772705,0.960916403066,15.204083333333333,2.14627423746,0.0,2.14627423746,0.316500868736,2.46277510619
47,10.7453333333,10.7453333333,0,0.0,55.0,0.0,0.867542745549,228.022491455,0.991402136761,18.009083333333333,0.0,0.0,0.0,0.483784008611,0.483784008611
48,10.6482,10.6482,0,0.0,55.0,0.0,0.867542745549,227.921340942,0.990962351923,18.009083333333333,0.0,0.0,0.0,0.479410802875,0.479410802875
49,9.812,9.812,0,0.0,55.0,0.0,0.867542745549,227.068740845,0.987255394977,17.819083333333335,0.0,0.0,0.0,0.437102114167,0.437102114167
50,7.4644,7.4644,0,0.0,55.0,0.0,0.867542745549,228.753723145,0.994581404976,17.819083333333335,0.0,0.0,0.0,0.332521914083,0.332521914083
51,7.1368,7.1368,0,0.0,55.0,0.0,0.867542745549,229.189331055,0.996475352412,16.609083333333334,0.0,0.0,0.0,0.296339264833,0.296339264833
52,6.91653333333,6.91653333333,0,0.0,55.0,0.0,0.867542745549,229.197570801,0.996511177395,16.609083333333334,0.0,0.0,0.0,0.287193196278,0.287193196278
53,7.55066666667,7.55066666667,0,0.0,55.0,0.0,0.867542745549,229.24055481,0.996698064389,16.94408333333333,0.0,0.0,0.0,0.319847813056,0.319847813056
54,6.13173333333,6.13173333333,0,0.0,55.0,0.0,0.867542745549,229.412750244,0.997446740192,16.94408333333333,0.0,0.0,0.0,0.259741501444,0.259741501444
55,6.43133333333,6.43133333333,0,0.0,55.0,0.0,0.867542745549,229.290267944,0.996914208454,16.35408333333333,0.0,0.0,0.0,0.262946403194,0.262946403194
56,6.26973333333,6.26973333333,0,0.0,55.0,0.0,0.867542745549,229.058944702,0.995908455227,16.35408333333333,0.0,0.0,0.0,0.256339353528,0.256339353528
57,52.5482363962,6.78073333333,0,45.7675030629,55.0,0.0,0.873991802799,219.937210083,0.956248739491,13.794083333333333,1.57830187802,0.0,1.57830187802,0.233835001653,1.81213687967
58,52.8400453729,8.1634,0,44.6766453729,55.0,0.0,0.880287148283,219.02053833,0.952263210131,13.794083333333333,1.54068342332,0.0,1.54068342332,0.281516549708,1.82219997303
59,57.7128323189,6.24226666667,0,51.4705656522,55.0,0.0,0.887539818898,220.698257446,0.959557641071,10.139083333333334,1.3046608859,0.0,1.3046608859,0.158227154806,1.46288804071
60,78.6235717933,6.28973333333,0,72.33383846,55.0,0.0,0.897732314317,221.488388062,0.962992991572,10.139083333333334,1.83349703991,0.0,1.83349703991,0.159430326028,1.99292736594
61,69.6112,6.7112,0,62.9,55.0,0.0,0.906595496136,221.377243042,0.962509752356,7.839083333333333,1.23269585417,0.0,1.23269585417,0.131524140167,1.36421999433
62,70.0828666667,7.18286666667,0,62.9,55.0,0.0,0.915458677954,220.953231812,0.960666225267,7.839083333333333,1.23269585417,0.0,1.23269585417,0.140767725931,1.3734635801
63,67.9473232778,7.65046666667,0,60.2968566111,55.0,0.0,0.923955053203,219.469299316,0.954214344854,8.474083333333335,1.27740146915,0.0,1.27740146915,0.162076730181,1.43947819933
64,70.6762214069,7.20886666667,0,63.4673547402,55.0,0.0,0.932898180462,219.357543945,0.953728451936,8.474083333333335,1.34456913254,0.0,1.34456913254,0.152721342181,1.49729047472
65,91.8600168567,10.2702,0,81.5898168567,55.0,0.0,0.944394927383,219.016738892,0.952246690833,12.319083333333333,2.51277938252,0.0,2.51277938252,0.316298624125,2.82907800665
66,84.3993710958,11.014,0,73.3853710958,55.0,0.0,0.95473559331,219.393798828,0.953886081861,12.319083333333333,2.26010125494,0.0,2.26010125494,0.339205959583,2.59930721452
67,68.8845945519,12.9329333333,0,55.9516612185,55.0,0.0,0.962619691027,220.048461914,0.956732443105,13.429083333333333,1.87844880286,0.0,1.87844880286,0.434193598694,2.31264240155
68,64.5373571829,10.5584666667,0,53.9788905162,55.0,0.0,0.970225807418,218.983230591,0.952101002569,13.429083333333333,1.81221754746,0.0,1.81221754746,0.354476321847,2.1666938693
69,13.2989333333,13.2989333333,0,0.0,55.0,0.0,0.970225807418,228.324783325,0.99271644924,16.414083333333334,0.0,0.0,0.0,0.545724499944,0.545724499944
70,17.5429333333,17.5429333333,0,0.0,55.0,0.0,0.970225807418,226.183639526,0.983407128376,16.414083333333334,0.0,0.0,0.0,0.719877924111,0.719877924111
71,101.640877818,19.1321333333,0,82.5087444844,55.0,0.0,0.981852039596,219.148010254,0.952817435887,14.589083333333335,3.00931737253,0.0,3.00931737253,0.697800718861,3.70711809139
72,83.7445532159,23.1984,0,60.5461532159,55.0,0.0,0.990383543003,219.493911743,0.954321355405,14.589083333333335,2.20828218695,0.0,2.20828218695,0.846108477,3.05439066395
73,28.1221333333,20.7221333333,0,7.4,55.0,0.0,0.991426270276,225.434280396,0.980149045198,15.744083333333334,0.291265541667,0.0,0.291265541667,0.815627485111,1.10689302678
74,20.4425646625,15.5310666667,0,4.91149799583,54.0,0.0,0.991972388419,227.104385376,0.9874103712,15.744083333333334,0.193317584345,0.0,0.193317584345,0.611306019639,0.804623603983
75,27.2544,23.5544,0,3.7,54.0,0.0,0.992503406938,226.661331177,0.985484048595,16.05408333333333,0.148500270833,0.0,0.148500270833,0.945360751167,1.093861022
76,30.1547215311,28.0689333333,0,2.0857881978,52.0,0.0,0.9925259391,224.099105835,0.974343938413,16.05408333333333,0.0837135438581,0.0,0.0837135438581,1.12655248703,1.21026603089
77,27.1564666667,27.1564666667,0,0.0,50.0,0.0,0.992226976664,224.601242065,0.976527139415,17.039083333333334,0.0,0.0,0.0,1.15680324643,1.15680324643
78,26.2586666667,26.2586666667,0,0.0,48.0,0.0,0.991903100691,224.376708984,0.975550908628,17.039083333333334,0.0,0.0,0.0,1.11855902389,1.11855902389
79,60.9911676264,34.4014666667,0,26.5897009597,47.0,0.0,0.996115298205,220.979415894,0.960780069102,14.439083333333333,0.959827269915,0.0,0.959827269915,1.24181410997,2.20164137989
80,49.2574366945,25.6986,0,23.5588366945,43.0,0.0,1.0,220.125259399,0.957066345215,14.439083333333333,0.850420015672,0.0,0.850420015672,0.927660567375,1.77808058305
81,26.6644,26.6644,0,0.0,41.0,0.0,1.0,226.226379395,0.983592953889,17.119083333333332,0.0,0.0,0.0,1.14117521408,1.14117521408
82,20.8962,20.8962,0,0.0,37.0,0.0,1.0,227.230773926,0.987959886634,17.119083333333332,0.0,0.0,0.0,0.894309472875,0.894309472875
83,21.932,21.932,0,0.0,37.0,0.0,1.0,226.934631348,0.986672310207,17.404083333333332,0.0,0.0,0.0,0.954265889167,0.954265889167
84,23.2519333333,23.2519333333,0,0.0,36.0,0.0,1.0,226.336532593,0.984071880838,17.404083333333332,0.0,0.0,0.0,1.01169646349,1.01169646349
85,20.9380666667,20.9380666667,0,0.0,32.0,0.0,1.0,224.1431427,0.974535403044,17.839083333333335,0.0,0.0,0.0,0.933789790264,0.933789790264
86,15.6179333333,15.6179333333,0,0.0,29.0,0.0,1.0,227.78704834,0.990378471043,17.839083333333335,0.0,0.0,0.0,0.696524035569,0.696524035569
87,14.491,14.491,0,0.0,28.0,0.0,1.0,226.754425049,0.98588880456,18.454083333333333,0.0,0.0,0.0,0.668545303958,0.668545303958
88,16.4511333333,16.4511333333,0,0.0,23.0,0.0,1.0,225.696594238,0.981289540166,18.454083333333333,0.0,0.0,0.0,0.758976463653,0.758976463653
89,14.8602,14.8602,0,0.0,20.0,0.0,1.0,225.936004639,0.982330454951,18.829083333333333,0.0,0.0,0.0,0.699509860375,0.699509860375
90,12.7246,12.7246,0,0.0,16.0,0.0,1.0,226.671966553,0.98553028936,18.829083333333333,0.0,0.0,0.0,0.598981384458,0.598981384458
91,13.9837333333,13.9837333333,0,0.0,12.0,0.0,1.0,226.878417969,0.986427904212,19.479083333333335,0.0,0.0,0.0,0.680975767278,0.680975767278
92,16.8083333333,16.8083333333,0,0.0,10.0,0.0,1.0,227.521942139,0.989225835386,19.479083333333335,0.0,0.0,0.0,0.818527314236,0.818527314236
93,18.8853333333,18.8853333333,0,0.0,10.0,0.0,1.0,227.991744995,0.991268456501,19.289083333333334,0.0,0.0,0.0,0.910701921111,0.910701921111
94,16.9009333333,16.9009333333,0,0.0,9.0,0.0,1.0,227.273574829,0.988145977518,19.289083333333334,0.0,0.0,0.0,0.815008778694,0.815008778694
95,17.4592666667,17.4592666667,0,0.0,7.0,0.0,1.0,226.77986145,0.98599939761,19.339083333333335,0.0,0.0,0.0,0.844115532514,0.844115532514
96,18.5748,18.5748,0,0.0,7.0,0.0,1.0,227.315353394,0.98832762345,19.339083333333335,0.0,0.0,0.0,0.89804901275,0.89804901275
