slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
57,24.6687539239,6.64893333333,0,18.0198205906,55.0,0.0,0.883919102128,224.00958252,0.973954706607,9.640333333333334,0.434292692749,0.0,0.434292692749,0.160244834111,0.594537526861
58,17.1709014318,6.8392,0,10.3317014318,55.0,0.0,0.885374932784,223.734313965,0.972757886804,9.640333333333334,0.249002614257,0.0,0.249002614257,0.164830419333,0.413833033591
59,210.471243416,7.534,0,202.937243416,55.0,0.0,0.913970635266,208.747039795,0.907595825195,8.610333333333335,4.36839327889,0.0,4.36839327889,0.162175628333,4.53056890722
60,203.275443585,8.26773333333,0,195.007710252,55.0,0.0,0.941448994438,209.581436157,0.911223635466,8.610333333333335,4.19770346959,0.0,4.19770346959,0.177969849778,4.37567331937
61,177.692350947,7.841,0,169.851350947,55.0,0.0,0.965382593889,211.974456787,0.921628072987,8.760333333333334,3.71988612852,0.0,3.71988612852,0.171724434167,3.89161056269
62,146.942502384,7.38546666667,0,139.557035717,55.0,0.0,0.985047448922,214.970443726,0.934654103155,8.760333333333334,3.05641537974,0.0,3.05641537974,0.161747874556,3.2181632543
63,67.0420827512,7.00993333333,0,60.0321494179,55.0,0.0,0.993506524522,221.090988159,0.961265165909,9.490333333333336,1.42431277173,0.0,1.42431277173,0.166316509944,1.59062928167
64,48.590887179,7.35333333333,0,41.2375538457,55.0,0.0,0.999317270745,223.726837158,0.972725378949,9.490333333333336,0.978395329617,0.0,0.978395329617,0.174463961111,1.15285929073
65,12.4551333333,8.75513333333,0,3.7,55.0,0.0,0.999838634382,225.621337891,0.980962338655,11.905333333333333,0.110124333333,0.0,0.110124333333,0.260581951778,0.370706285111
66,9.80464202131,8.65946666667,0,1.14517535464,55.0,0.0,1.0,227.809326172,0.990475331182,11.905333333333333,0.0340842358052,0.0,0.0340842358052,0.257734592889,0.291818828694
67,8.5142,8.5142,0,0.0,55.0,0.0,1.0,228.611526489,0.993963158649,13.800333333333334,0.0,0.0,0.0,0.293746995167,0.293746995167
68,8.645,8.645,0,0.0,55.0,0.0,1.0,227.734024048,0.990147930643,13.800333333333334,0.0,0.0,0.0,0.298259704167,0.298259704167
69,10.0985333333,10.0985333333,0,0.0,55.0,0.0,1.0,227.155914307,0.987634410029,17.680333333333337,0.0,0.0,0.0,0.446363588778,0.446363588778
70,9.62853333333,9.62853333333,0,0.0,55.0,0.0,1.0,228.801971436,0.994791180155,17.680333333333337,0.0,0.0,0.0,0.425589197111,0.425589197111
71,10.5310666667,10.5310666667,0,0.0,55.0,0.0,1.0,228.763168335,0.994622471022,16.905333333333335,0.0,0.0,0.0,0.445077980889,0.445077980889
72,12.5369333333,12.5369333333,0,0.0,55.0,0.0,1.0,227.801589966,0.990441695504,16.905333333333335,0.0,0.0,0.0,0.529852592444,0.529852592444
73,16.679,16.679,0,0.0,54.0,0.0,1.0,227.422058105,0.98879155698,17.710333333333335,0.0,0.0,0.0,0.738476624167,0.738476624167
74,18.5467333333,18.5467333333,0,0.0,54.0,0.0,1.0,227.797821045,0.990425308891,17.710333333333335,0.0,0.0,0.0,0.821172073944,0.821172073944
75,17.9972666667,17.9972666667,0,0.0,54.0,0.0,1.0,226.686767578,0.985594641644,15.840333333333334,0.0,0.0,0.0,0.712706757722,0.712706757722
76,21.999,21.999,0,0.0,51.0,0.0,1.0,225.355636597,0.979807115638,15.840333333333334,0.0,0.0,0.0,0.8711787325,0.8711787325
77,33.5849333333,33.5849333333,0,0.0,49.0,0.0,1.0,222.163543701,0.965928450875,14.945333333333334,0.0,0.0,0.0,1.25484505911,1.25484505911
78,34.4066,34.4066,0,0.0,46.0,0.0,1.0,221.238021851,0.961904442829,14.945333333333334,0.0,0.0,0.0,1.28554526467,1.28554526467
79,28.4311333333,28.4311333333,0,0.0,44.0,0.0,1.0,222.249038696,0.966300168245,14.675333333333334,0.0,0.0,0.0,1.04309089678,1.04309089678
80,28.7346666667,28.7346666667,0,0.0,42.0,0.0,1.0,225.73236084,0.98144504713,14.675333333333334,0.0,0.0,0.0,1.05422702889,1.05422702889
81,28.7384666667,28.7384666667,0,0.0,38.0,0.0,1.0,226.174911499,0.983369180431,18.770333333333333,0.0,0.0,0.0,1.34857649706,1.34857649706
82,30.4371333333,30.4371333333,0,0.0,35.0,0.0,1.0,226.027282715,0.982727316151,18.770333333333333,0.0,0.0,0.0,1.42828784594,1.42828784594
83,26.3538,26.3538,0,0.0,31.0,0.0,1.0,225.484924316,0.980369236158,18.500333333333334,0.0,0.0,0.0,1.2188852115,1.2188852115
84,20.7126666667,20.7126666667,0,0.0,27.0,0.0,1.0,225.633911133,0.981017004925,18.500333333333334,0.0,0.0,0.0,0.957978093889,0.957978093889
85,25.4501333333,25.4501333333,0,0.0,25.0,0.0,1.0,225.006500244,0.978289131496,17.800333333333334,0.0,0.0,0.0,1.13255214178,1.13255214178
86,34.8676,34.8676,0,0.0,24.0,0.0,1.0,223.774200439,0.972931306258,17.800333333333334,0.0,0.0,0.0,1.55163725633,1.55163725633
87,31.9948,31.9948,0,0.0,23.0,0.0,1.0,223.663925171,0.972451848569,17.290333333333333,0.0,0.0,0.0,1.38300189233,1.38300189233
88,25.2928666667,25.2928666667,0,0.0,20.0,0.0,1.0,226.936065674,0.986678546408,17.290333333333333,0.0,0.0,0.0,1.09330523906,1.09330523906
89,30.445,30.445,0,0.0,20.0,0.0,1.0,226.084518433,0.982976167098,17.660333333333334,0.0,0.0,0.0,1.34417212083,1.34417212083
90,34.0608,34.0608,0,0.0,16.0,0.0,1.0,225.524810791,0.980542655613,17.660333333333334,0.0,0.0,0.0,1.503812704,1.503812704
91,27.7259333333,27.7259333333,0,0.0,12.0,0.0,1.0,226.561553955,0.985050234587,18.045333333333335,0.0,0.0,0.0,1.25080927244,1.25080927244
92,33.9288666667,33.9288666667,0,0.0,10.0,0.0,1.0,226.551986694,0.985008637801,18.045333333333335,0.0,0.0,0.0,1.53064427156,1.53064427156
93,28.9285333333,28.9285333333,0,0.0,8.0,0.0,1.0,226.170379639,0.98334947669,17.955333333333336,0.0,0.0,0.0,1.29855364711,1.29855364711
94,24.6001333333,24.6001333333,0,0.0,5.0,0.0,1.0,226.950546265,0.986741505498,17.955333333333336,0.0,0.0,0.0,1.10425898511,1.10425898511
95,23.8434,23.8434,0,0.0,5.0,0.0,1.0,227.363540649,0.988537133258,17.410333333333334,0.0,0.0,0.0,1.0378038545,1.0378038545
96,22.6020666667,22.6020666667,0,0.0,5.0,0.0,1.0,226.054046631,0.982843681004,17.410333333333334,0.0,0.0,0.0,0.983773786722,0.983773786722
