slot,netLoad,resLoad,pvGen,evSchedule,evAvailability,regAvailability,batterySOC,minVoltageV,minVoltagePU,elPrice,chCost,regRev,netChCost,resCost,totalCost
78,55.1815266437,28.9868,0,26.1947266437,47.0,0.0,1.10174917226,223.908004761,0.973513064177,16.850749999999998,1.10350197498,0.0,1.10350197498,1.22112330025,2.32462527523
79,54.2245260022,25.4107333333,0,28.8137926689,42.0,0.0,1.10488930939,224.981307983,0.978179599928,16.56575,1.19330521476,0.0,1.19330521476,1.05236963929,2.24567485405
80,48.9415505942,19.6667333333,0,29.2748172609,38.0,0.0,1.1086136094,223.638549805,0.97234152089,16.56575,1.2123982601,0.0,1.2123982601,0.814485469292,2.02688372939
81,53.3646879104,24.7198666667,0,28.6448212438,36.0,0.0,1.10867788277,220.580474854,0.959045542841,16.180750000000003,1.15873672835,0.0,1.15873672835,0.999964956417,2.15870168477
82,49.652954855,23.2774,0,26.375554855,32.0,0.0,1.10970099831,224.509155273,0.976126762058,16.180750000000003,1.06694064805,0.0,1.06694064805,0.941614475125,2.00855512318
83,49.6249997306,20.9052666667,0,28.7197330639,30.0,0.0,1.11696414216,225.563644409,0.980711497431,16.88575,1.21238558146,0.0,1.21238558146,0.882502766542,2.094888348
84,49.9367204207,18.792,0,31.1447204207,26.0,0.0,1.12901552953,222.811904907,0.96874741264,16.88575,1.31475490711,0.0,1.31475490711,0.793292535,2.10804744211
85,42.86791089,21.0187333333,0,21.8491775566,25.0,0.0,1.13093443462,224.048614502,0.974124410878,16.850749999999998,0.920437571781,0.0,0.920437571781,0.885453551792,1.80589112357
86,45.5522615482,19.8446666667,0,25.7075948816,21.0,0.0,1.15446843184,224.366592407,0.97550692351,16.850749999999998,1.08298063613,0.0,1.08298063613,0.835993792083,1.91897442821
87,46.2225218898,20.2084,0,26.0141218898,17.0,0.0,1.16542236251,224.402114868,0.975661368992,16.98075,1.1043482507,0.0,1.1043482507,0.85788447075,1.96223272145
88,45.0215710463,14.4667333333,0,30.554837713,14.0,0.0,1.16313266344,225.423431396,0.980101875637,16.98075,1.29711015124,0.0,1.29711015124,0.614139955125,1.91125010636
89,48.272438411,19.9808,0,28.291638411,11.0,0.0,1.16528138436,223.739471436,0.972780310589,18.335750000000004,1.29687102249,0.0,1.29687102249,0.915907384,2.21277840649
90,45.2874129002,21.0878,0,24.1996129002,11.0,0.0,1.17008808492,222.947341919,0.969336269213,18.335750000000004,1.10929513058,0.0,1.10929513058,0.966651572125,2.07594670271
91,49.9313027641,17.7975333333,0,32.1337694308,10.0,0.0,1.1736994875,222.552520752,0.967619655443,18.31075,1.47098354651,0.0,1.47098354651,0.814715458708,2.28569900522
92,47.5421942987,22.2942666667,0,25.247927632,8.0,0.0,1.16558684786,221.47543335,0.962936666737,18.31075,1.15577122722,0.0,1.15577122722,1.02056185842,2.17633308564
93,46.9929928334,24.0486666667,0,22.9443261667,7.0,0.0,1.16987481479,223.769119263,0.972909214186,18.55075,1.06408614659,0.0,1.06408614659,1.11530200792,2.17938815451
94,47.8029107775,23.1628,0,24.6401107775,6.0,0.0,1.1714343497,220.5831604,0.959057219132,18.55075,1.14273133751,0.0,1.14273133751,1.07421828025,2.21694961776
95,58.5809439613,27.6139333333,0,30.9670106279,6.0,0.0,1.17443427592,222.680389404,0.968175606106,18.43575,1.42725016546,0.0,1.42725016546,1.27270892862,2.69995909409
96,44.6673499662,19.2202,0,25.4471499662,6.0,0.0,1.17849615082,224.641937256,0.976704075025,18.43575,1.17284323748,0.0,1.17284323748,0.885847005375,2.05869024285
